07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at org.conscrypt.ConscryptEngine.verifyCertificateChain(ConscryptEngine.java:1643)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at org.conscrypt.NativeCrypto.ENGINE_SSL_read_direct(Native Method)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at org.conscrypt.NativeSsl.readDirectByteBuffer(NativeSsl.java:567)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at org.conscrypt.ConscryptEngine.readPlaintextDataDirect(ConscryptEngine.java:1099)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at org.conscrypt.ConscryptEngine.readPlaintextData(ConscryptEngine.java:1083)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		... 24 more
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 	Caused by: java.security.cert.CertPathValidatorException: Trust anchor for certification path not found.
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		... 43 more
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 	Suppressed: java.net.SocketException: Socket closed
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:338)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:196)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:178)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:356)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.Socket.connect(Socket.java:586)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:69)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectSocket(ConnectPlan.kt:276)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectTcp(ConnectPlan.kt:135)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.FastFallbackExchangeFinder$launchTcpConnect$1.runOnce(FastFallbackExchangeFinder.kt:141)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.concurrent.TaskRunner$runnable$1.run(TaskRunner.kt:81)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		... 3 more
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 	Suppressed: java.net.SocketException: Socket closed
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:338)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:196)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:178)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:356)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.Socket.connect(Socket.java:586)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:69)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectSocket(ConnectPlan.kt:276)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectTcp(ConnectPlan.kt:135)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.FastFallbackExchangeFinder$launchTcpConnect$1.runOnce(FastFallbackExchangeFinder.kt:141)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.concurrent.TaskRunner$runnable$1.run(TaskRunner.kt:81)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		... 3 more
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 	Suppressed: java.net.SocketTimeoutException: connect timed out
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.PlainSocketImpl.socketConnect(Native Method)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:334)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:196)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:178)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:356)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.Socket.connect(Socket.java:586)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:69)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectSocket(ConnectPlan.kt:276)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectTcp(ConnectPlan.kt:135)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.FastFallbackExchangeFinder$launchTcpConnect$1.runOnce(FastFallbackExchangeFinder.kt:141)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.concurrent.TaskRunner$runnable$1.run(TaskRunner.kt:81)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		... 3 more
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 	Suppressed: java.net.SocketTimeoutException: connect timed out
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.PlainSocketImpl.socketConnect(Native Method)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.doConnect(AbstractPlainSocketImpl.java:334)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connectToAddress(AbstractPlainSocketImpl.java:196)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.AbstractPlainSocketImpl.connect(AbstractPlainSocketImpl.java:178)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.SocksSocketImpl.connect(SocksSocketImpl.java:356)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at java.net.Socket.connect(Socket.java:586)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.platform.AndroidPlatform.connectSocket(AndroidPlatform.kt:69)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectSocket(ConnectPlan.kt:276)
07-23 01:19:27.777  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.ConnectPlan.connectTcp(ConnectPlan.kt:135)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.connection.FastFallbackExchangeFinder$launchTcpConnect$1.runOnce(FastFallbackExchangeFinder.kt:141)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 		at okhttp3.internal.concurrent.TaskRunner$runnable$1.run(TaskRunner.kt:81)
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: 		... 3 more
07-23 01:19:27.778  2790  2830 E TheNextPlanet:GDFlix: Caused by: java.security.cert.CertificateException: java.security.cert.CertPathValidatorException: Trust anchor for certification path not found.
